optionID,optionDescription,price,quantity,extendedPrice
P41063020,Level 1 - Master Bath - 2 drawer stacks raised height,310,1,310
P41063120,Bath #2 - Raise cabinet height,80,1,80
P50060050,Upgrade Deluxe Hood to Wood Cabinet Hood,2535,2,5070
P50060055,Upgrade Gourmet Hood to Wood Cabinet Hood,1850,5,9250
P50060100,Level 1 - Base cabinet to counter w/ Laundry sink & Delta 2131 Faucet,1477.142857,7,10340
P50060100,Level 1 - Base cabinet to counter with Laundry sink and Delta 2131 Fau,1110,5,5550
P50060110,Level 2 - Base cabinet to counter w/ Laundry sink & Delta 2131 Faucet,1695,2,3390
P50060120,Level 2 - Standard Kitchen layout - electric free standing range with microwave above,2510,1,2510
P50060140,Level 3 - Standard Kitchen layout - gas range with microwave above (JG,1890,1,1890
P50060150,"Level 1 - Deluxe Kitchen - Built-in oven & microwave, range hood, gas cooktop",2510,1,2510
P50060150,Level 1 - Deluxe Kitchen GAS,2510,1,2510
P50060170,"Level 2 - Deluxe Kitchen - Built-in oven and microwave, range hood, ga",4830,2,9660
P50060170,Level 2 - Deluxe Kitchen GAS,4250,3,12750
P50060180,"Level 2 - Gourmet Kitchen - Built-in double oven, microwave, built-in",8080,2,16160
P50060185,Level 3 - Deluxe Kitchen ELECTRIC,7350,1,7350
P50060185,"Level 3 - Deluxe Kitchen - Built-in oven and microwave, range hood, el",6120,1,6120
P50060200,"Level 3 - Gourmet Kitchen - Built-in double oven, microwave & range ho",9170,2,18340
P50060202,Level 2 - Gourmet Kitchen GAS,5785,2,11570
P50060203,Level 3 - Gourmet Kitchen GAS,6813.333333,3,20440
P50060204,Level 1 - Gourmet Kitchen ELECTRIC,4900,1,4900
P50062020,Kitchen - Tall crown moulding,627.8571429,14,8790
P50062025,"Kitchen - 4 1/4"" Base Moulding for Sides & Back of Island",470,3,1410
P50062040,"kitchen - 24"" deep refrigerator cabinet",359.1304348,23,8260
P50062050,Kitchen - Mullion/ glass doors (each),160,7,1120
P50062070,Kitchen - Full extension soft close doors and drawers,1170,18,21060
P50062080,Kitchen - Base cabinet double roll out shelf,214,20,4280
P50062090,Kitchen - Three drawer pots and pans cabinet,223.3333333,6,1340
P50062090,Kitchen - Pots and Pans Drawer Cabinet,208.8888889,18,3760
P50062100,"Kitchen - 18"" double wastebasket pull-out",183,20,3660
P50063010,Master Bath - Full extension soft close doors and drawers,285,4,1140
P50063020,Level 1 - Master Bath - 2 drawer stacks raised height,191.25,8,1530
P50063020,Level 1 - Master Bath - 2 drawer stacks,375.7142857,7,2630
P50063030,Level 2 - Master Bath - 2 drawer stacks raised height,273.3333333,6,1640
P50063030,Level 2 - Master Bath - 2 drawer stacks,500,2,1000
P50063040,Level 3 - Master Bath - 2 drawer stacks raised height,250,2,500
P50063040,Level 3 - Master Bath - 2 drawer stacks,250,1,250
P50063066,Level 3 - Alternate Master Bath,270,1,270
P50063070,Level 1 - Master Bath - hi/low,425,2,850
P50063090,Level 3 - Master Bath - hi/low,280,1,280
P50063100,Level 2 - Bath #2,96.66666667,3,290
P50063110,Level 3 - Bath #2,190,4,760
P50063112,Level 2 - Bath #3,70,1,70
P50063113,Level 3 - Bath #3,140,3,420
P50063120,"Bath #2 - Raise cabinet height to 35""",103.75,8,830
P50063120,Bath #2 - Raise cabinet height,161.4285714,7,1130
P50063130,Bath #2 - Full extension soft close doors and drawers,220,3,660
P50063140,Bath #3 - Raise cabinet height,163.3333333,3,490
P50063140,"Bath #3 - Raise cabinet height to 35""",100,3,300
P50063150,Bath #3 - Full extension soft close doors and drawers,220,2,440
P50063155,"Bath #4 - Raise cabinet height to 35""",100,3,300
P50063155,Bath #4 - Raise cabinet height,160,1,160
P50063175,Butler's Pantry - Full extension soft close doors and drawers,164.2857143,7,1150
P50063176,Butler's Pantry - Upgrade to Tall Crown,123.3333333,6,740
P50063195,Level 1 - Butler's Pantry Wall Cabinets,870,1,870
P50063196,Level 2 - Butler's Pantry Wall Cabinets,1110,4,4440
P50063197,Level 3 - Butler's Pantry Wall Cabinets,1450,3,4350
P50063198,Level 2 - Butler's Pantry Base Cabinet Upgrade,247.5,4,990
P50063199,Level 3 - Butler's Pantry Base Cabinet Upgrade,500,3,1500
P50064030,Level 3 - Laundry Room base cabinets below counter,1260,1,1260
P50064040,Level 1 - Laundry Room base and upper cabinets at counter,1323.333333,3,3970
P50064050,Level 2 - Laundry Room base and upper cabinets at counter,1670,1,1670
P50064070,Level 1 - Laundry Room cabinets above washer and dryer,717.2727273,11,7890
P50064080,Level 2 - Laundry Room cabinets above washer and dryer,765,2,1530
P50064100,Level 1 - Key Drop - Add base cabinets,520,1,520
P50064110,Level 2 - Key Drop - Add base cabinets,620,1,620
P50064130,Level 1 - Key Drop - Add base cabinets & upper cabinets,1115,2,2230
P50064140,Level 2 - Key Drop - Add base cabinets & upper cabinets,1380,1,1380
P50064427,MBR - Upgrade to Level 3 Pantry Cabinets,1310,2,2620
P50064428,MBR - Add Tall Crown to Pantry,310,1,310
P60060050,Upgrade Deluxe Hood to Wood Cabinet Hood,2675,2,5350
P60060055,Upgrade Gourmet Hood to Wood Cabinet Hood,1780,1,1780
P60060100,Level 1 - Base cabinet to counter with Laundry sink and Delta 2131 Fau,1040,3,3120
P60060100,Level 1 - Base cabinet to counter w/ Laundry sink & Delta 2131 Faucet,1080,1,1080
P60060130,Level 1 - Standard Kitchen layout - gas range with microwave above,520,1,520
P60060145,"Level 1 - Deluxe Kitchen - Built-in oven & microwave, range hood, elec",3750,1,3750
P60060150,Level 1 - Deluxe Kitchen GAS,3040,1,3040
P60060150,"Level 1 - Deluxe Kitchen - Built-in oven & microwave, range hood, gas cooktop",2986.666667,3,8960
P60060150,"Level 1 - Deluxe Kitchen - Built-in oven & microwave, range hood, gas",3173.333333,3,9520
P60060175,"Level 2 - Gourmet Kitchen - Built-in double oven, microwave, built-in",8160,1,8160
P60060200,"Level 3 - Gourmet Kitchen - Built-in double oven, microwave & range ho",9020,1,9020
P60060203,Level 3 - Gourmet Kitchen GAS,6935,2,13870
P60060206,Level 3 - Gourmet Kitchen ELECTRIC,7080,1,7080
P60062020,Kitchen - Tall crown moulding,654,5,3270
P60062025,"Kitchen - 4 1/4"" Base Moulding for Sides & Back of Island",470,1,470
P60062040,"kitchen - 24"" deep refrigerator cabinet",365,10,3650
P60062070,Kitchen - Full extension soft close doors and drawers,1990,6,11940
P60062080,Kitchen - Base cabinet double roll out shelf,226.6666667,3,680
P60062090,Kitchen - Three drawer pots and pans cabinet,226,5,1130
P60062090,Kitchen - Pots and Pans Drawer Cabinet,220,3,660
P60062100,"Kitchen - 18"" double wastebasket pull-out",183.6363636,11,2020
P60062110,Kitchen - Decorative ends - base & wall,880,1,880
P60062120,Kitchen - Decorative island back,1250,2,2500
P60063020,Level 1 - Master Bath - 2 drawer stacks,374.5454545,11,4120
P60063020,Level 1 - Master Bath - 2 drawer stacks raised height,190,2,380
P60063070,Level 1 - Master Bath - hi/low,100,1,100
P60063120,Bath #2 - Raise cabinet height,160,1,160
P60063120,"Bath #2 - Raise cabinet height to 35""",95.71428571,7,670
P60063140,"Bath #3 - Raise cabinet height to 35""",130,5,650
P60063140,Bath #3 - Raise cabinet height,160,1,160
P60063155,"Bath #4 - Raise cabinet height to 35""",70,1,70
P60064070,Level 1 - Laundry Room cabinets above washer and dryer,718,5,3590
P60064100,Level 1 - Key Drop - Add base cabinets,640,1,640
P70060050,Upgrade Deluxe Hood to Wood Cabinet Hood,2470,1,2470
P70060100,Level 1 - Base cabinet to counter w/ Laundry sink & Delta 2131 Faucet,1390,1,1390
P70060100,Level 1 - Base cabinet to counter with Laundry sink and Delta 2131 Fau,1027.5,4,4110
P70060115,Level 3 - Base cabinet to counter with Laundry sink and Delta 2131 Fau,590,1,590
P70060120,Level 2 - Standard Kitchen layout - electric free standing range with,920,1,920
P70060130,Level 1 - Standard Kitchen layout - gas range with microwave above (JG,440,1,440
P70060140,Level 3 - Standard Kitchen layout - gas range with microwave above (JG,1600,1,1600
P70060150,"Level 1 - Deluxe Kitchen - Built-in oven & microwave, range hood, gas",2845,2,5690
P70060155,"Level 1 - Gourmet Kitchen - Built-in dble oven & microwave, built-in r",6080,1,6080
P70060170,Level 2 - Deluxe Kitchen GAS,5380,1,5380
P70060185,"Level 3 - Deluxe Kitchen - Built-in oven and microwave, range hood, el",7170,1,7170
P70060200,"Level 3 - Gourmet Kitchen - Built-in double oven, microwave & range ho",8405,2,16810
P70060201,Level 1 - Gourmet Kitchen GAS,4255,2,8510
P70062020,Kitchen - Tall crown moulding,550,4,2200
P70062030,Kitchen - Light rail moulding,320,2,640
P70062040,"kitchen - 24"" deep refrigerator cabinet",334.1666667,12,4010
P70062050,Kitchen - Mullion/ glass doors (each),190,12,2280
P70062060,Kitchen - Decorative or arts and craft corbels,690,1,690
P70062070,Kitchen - Full extension soft close doors and drawers,1670,3,5010
P70062080,Kitchen - Base cabinet double roll out shelf,230,1,230
P70062090,Kitchen - Pots and Pans Drawer Cabinet,220,1,220
P70062090,Kitchen - Three drawer pots and pans cabinet,230,6,1380
P70062100,"Kitchen - 18"" double wastebasket pull-out",210,8,1680
P70063020,Level 1 - Master Bath - 2 drawer stacks,414.5454545,11,4560
P70063020,Level 1 - Master Bath - 2 drawer stacks raised height,240,1,240
P70063050,Level 2 - Master Bath,490,1,490
P70063120,"Bath #2 - Raise cabinet height to 35""",92.5,8,740
P70063140,"Bath #3 - Raise cabinet height to 35""",145,8,1160
P70063155,"Bath #4 - Raise cabinet height to 35""",70,2,140
P70063155,Bath #4 - Raise cabinet height,160,1,160
P70064070,Level 1 - Laundry Room cabinets above washer and dryer,730,2,1460
ZGBL60030,Upgrade to Karran Sink Q-360R (60/40 Sink),364.2857143,35,12750
ZGBL60032,Upgrade to Karran Sink Q-350 (Equal),364.2105263,19,6920
ZGBL60034,Upgrade to Karran Sink Q-340 (Large Single),365,37,13505
ZGBL63049,Included Level - Master Bath,0,3,0
ZGBL63064,Included Level - Alternate Master Bath,0,1,0
ZGBL63099,Included Level - Bath #2,0,6,0
ZGBL63111,Included Level - Bath #3,0,6,0
ZGBL63119,Included Level - Bath #4,0,1,0
ZGBL63179,Included Level - Butler Pantry Base and Wall Cabinets,1965,1,1965
ZGBL64045,Included Level - Laundry Folding Table,0,1,0
ZGBL64175,"Level 1 - 6'4"" Wet Bar w/ Base Cabinets & Granite",2930,5,14650
ZGBL64190,"Level 1 - 6'4"" Wet Bar (Fridge Opening) w/ Base Cabinets & Granite",2673,10,26730
ZGBL64200,"Level 3 - 6'4"" Wet Bar (Fridge Opening) w/ Base Cabinets & Granite",2720,1,2720
ZGBL64220,"Level 1 - 8'4"" Wet Bar (Fridge Opening) w/ Base Cabinets & Granite",3582.5,8,28660
ZGBL64225,"Level 2 - 8'4"" Wet Bar (Fridge Opening) w/ Base Cabinets & Granite",3220,1,3220
ZGBL64230,"Level 3 - 8'4"" Wet Bar (Fridge Opening) w/ Base Cabinets & Granite",4040,1,4040
ZGBL64235,"Level 1 - Add Uppers to 6'4"" Wet Bar w/ Standard Crown",1298.333333,6,7790
ZGBL64245,"Level 3 - Add Uppers to 6'4"" Wet Bar w/ Standard Crown",1910,1,1910
ZGBL64250,"Level 1 - Add Uppers to 8'4"" Wet Bar w/ Standard Crown",1503.333333,6,9020
ZGBL64255,"Level 2 - Add Uppers to 8'4"" Wet Bar w/ Standard Crown",1830,1,1830
ZGBL64265,Add Stem Glass Holder,150,1,150
ZGBL64270,"Add (1) 24"" Floating Shelf",310,4,1240
ZGBL64275,"Add (1) 36"" Floating Shelf",370,4,1480
G10070010,Change carpeted stairs to have stained oak treads - Basement (must sel,584,5,2920
G10070100,Level 2 - Carpet at Bed 3/ Dining Option,90,2,180
G10070150,Level 2 - Carpet Master Bedroom,160,6,960
G10070170,Level 2 - Carpet Dining Room/Study,80,1,80
G10070200,Level 2 - Carpet Bed 2,90,8,720
G10070210,Level 2 - Carpet Bed 3,90,4,360
G10070216,Level 2 - Carpet Master Bedroom with Alternate Master Bath,70,3,210
G10070450,Level 2 - Carpet Stairs to Basement,70,2,140
G10070550,Level 3 - Carpet Master Bedroom,470,1,470
G10070600,Level 3 - Carpet Bed 2,250,2,500
G10070610,Level 3 - Carpet Bed 3,250,1,250
G10070850,Level 3 - Carpet Stairs to Basement,130,1,130
G10071100,"Level 2 - Carpet Pad - 7/16"" 8lb Master Bedroom",60,13,780
G10071150,"Level 2 - Carpet Pad - 7/16"" 8lb Bedroom #2",30,15,450
G10071160,"Level 2 - Carpet Pad - 7/16"" 8lb Bedroom #3",30,8,240
G10071162,"Level 2 - Carpet Pad - 7/16"" 8lb Bedroom #4",40,3,120
G10071300,"Level 2 - Carpet Pad - 7/16"" 8lb Basement Rec Room",170,2,340
G10071450,"Level 2 - Carpet Pad - 7/16"" 8lb Stairs to Basement",28.33333333,6,170
G10071466,"Level 3 - Pet Proof Carpet Pad - 1/2"" 8lb Bedroom #2",70,1,70
G20070010,Change carpeted stairs to have stained oak treads - Basement (must sel,573.7142857,35,20080
G20070020,Change carpeted stairs to have stained oak treads - Second Floor,604,5,3020
G20070100,Level 2 - Carpet at Bed 3/ Dining Option,152.5,4,610
G20070110,Level 2 - Carpet Stairs to Second Floor,70,11,770
G20070150,Level 2 - Carpet Master Bedroom,190,43,8170
G20070200,Level 2 - Carpet Bed 2,100,44,4400
G20070210,Level 2 - Carpet Bed 3,170,21,3570
G20070212,Level 2 - Carpet Bed 4,190,2,380
G20070300,Level 2 - Carpet Basement Rec Room,340,19,6460
G20070350,Level 2 - Carpet Basement Office,120,19,2280
G20070450,Level 2 - Carpet Stairs to Basement,70,19,1330
G20070480,Level 2 - Carpet 2nd Floor Home Office,190,10,1900
G20070490,Level 3 - Carpet 2nd Floor Home Office,570,4,2280
G20070550,Level 3 - Carpet Master Bedroom,550,16,8800
G20070572,Level 3 - Carpet Stairs to Second Floor,200,2,400
G20070600,Level 3 - Carpet Bed 2,290,13,3770
G20070610,Level 3 - Carpet Bed 3,510,4,2040
G20070611,Level 3 - Carpet Bed 4,570,1,570
G20070700,Level 3 - Carpet Basement Rec Room,890,7,6230
G20070750,Level 3 - Carpet Basement Office,350,7,2450
G20070850,Level 3 - Carpet Stairs to Basement,190,6,1140
G20071100,"Level 2 - Carpet Pad - 7/16"" 8lb Master Bedroom",70.26666667,75,5270
G20071150,"Level 2 - Carpet Pad - 7/16"" 8lb Bedroom #2",40.55555556,72,2920
G20071160,"Level 2 - Carpet Pad - 7/16"" 8lb Bedroom #3",60,31,1860
G20071162,"Level 2 - Carpet Pad - 7/16"" 8lb Upstairs Home Office",70,14,980
G20071211,"Level 2 - Carpet Pad - 7/16"" 8lb 2nd Floor Home Office",70,2,140
G20071220,"Level 2 - Carpet Pad - 7/16"" 8lb Stairs to Second Floor",30,13,390
G20071300,"Level 2 - Carpet Pad - 7/16"" 8lb Basement Rec Room",110.4166667,48,5300
G20071350,"Level 2 - Carpet Pad - 7/16"" 8lb Basement Office",40.4,50,2020
G20071450,"Level 2 - Carpet Pad - 7/16"" 8lb Stairs to Basement",30.5,40,1220
G20071460,"Level 3 - Pet Proof Carpet Pad - 1/2"" 8lb Master Bedroom",160,6,960
G20071466,"Level 3 - Pet Proof Carpet Pad - 1/2"" 8lb Bedroom #2",85,6,510
G20071476,"Level 3 - Pet Proof Carpet Pad - 1/2"" 8lb Basement Office",100,2,200
G20071478,"Level 3 - Pet Proof Carpet Pad - 1/2"" 8lb Stairs to Basement",60,2,120
G20071486,"Level 3 - Pet Proof Carpet Pad - 1/2"" 8lb 2nd Floor Home Office",160,1,160
G30070010,Change carpeted stairs to have stained oak treads - Basement (must sel,497.9591837,49,24400
G30070020,Change carpeted stairs to have stained oak treads - Second Floor,430,3,1290
G30070110,Level 2 - Carpet Stairs to Second Floor,65,2,130
G30070150,Level 2 - Carpet Master Bedroom,210,42,8820
G30070200,Level 2 - Carpet Bed 2,100,40,4000
G30070210,Level 2 - Carpet Bed 3,180,4,720
G30070212,Level 2 - Carpet Bed 4,110,4,440
G30070300,Level 2 - Carpet Basement Rec Room,510,15,7650
G30070310,Level 2 - Carpet Basement Office,101.5789474,19,1930
G30070450,Level 2 - Carpet Stairs to Basement,70,11,770
G30070550,Level 3 - Carpet Master Bedroom,610,10,6100
G30070600,Level 3 - Carpet Bed 2,270,9,2430
G30070700,Level 3 - Carpet Basement Rec Room,1520,14,21280
G30070750,Level 3 - Carpet Basement Office,301.4285714,14,4220
G30070850,Level 3 - Carpet Stairs to Basement,190,10,1900
G30071100,"Level 2 - Carpet Pad - 7/16"" 8lb Master Bedroom",70,62,4340
G30071125,"Level 2 - Carpet Pad - 7/16"" 8lb Stairs to Second Floor",30,5,150
G30071150,"Level 2 - Carpet Pad - 7/16"" 8lb Bedroom #2",40,57,2280
G30071160,"Level 2 - Carpet Pad - 7/16"" 8lb Bedroom #3",60,7,420
G30071162,"Level 2 - Carpet Pad - 7/16"" 8lb Bedroom #4",40,5,200
G30071163,"Level 2 - Carpet Pad - 7/16"" 8lb Great Room",40,1,40
G30071300,"Level 2 - Carpet Pad - 7/16"" 8lb Basement Rec Room",170,44,7480
G30071350,"Level 2 - Carpet Pad - 7/16"" 8lb Basement Office",50,52,2600
G30071450,"Level 2 - Carpet Pad - 7/16"" 8lb Stairs to Basement",30,26,780
G30071460,"Level 3 - Pet Proof Carpet Pad - 1/2"" 8lb Master Bedroom",170,6,1020
G30071466,"Level 3 - Pet Proof Carpet Pad - 1/2"" 8lb Bedroom #2",83.33333333,6,500
G30071468,"Level 3 - Pet Proof Carpet Pad - 1/2"" 8lb Bedroom #3",150,1,150
G30071469,"Level 3 - Pet Proof Carpet Pad - 1/2"" 8lb Bedroom #4",90,1,90
G30071474,"Level 3 - Pet Proof Carpet Pad - 1/2"" 8lb Basement Rec Room",430,6,2580
G30071476,"Level 3 - Pet Proof Carpet Pad - 1/2"" 8lb Basement Office",110,6,660
G30071478,"Level 3 - Pet Proof Carpet Pad - 1/2"" 8lb Stairs to Basement",60,3,180
G40070010,Change carpeted stairs to have stained oak treads - Basement (must sel,561.6666667,6,3370
G40070020,Change carpeted stairs to have stained oak treads - Second Floor,425.4545455,11,4680
G40070095,Level 2 - Carpet in Den,100,1,100
G40070110,Level 2 - Carpet Stairs to Second Floor,50,1,50
G40070150,Level 2 - Carpet Master Bedroom,190,5,950
G40070170,Level 2 - Carpet Dining Room/Study,40,3,120
G40070200,Level 2 - Carpet Bed 2,120,4,480
G40070210,Level 2 - Carpet Bed 3,100,5,500
G40070213,Level 2 - Carpet Bedroom #4,100,1,100
G40070214,Level 2 - Carpet Loft and or Hall,70,1,70
G40070214,Level 2 - Carpet Loft,70,3,210
G40070700,Level 3 - Carpet Basement Rec Room,1143.333333,3,3430
G40070750,Level 3 - Carpet Basement Office,320,2,640
G40071095,"Level 2 - Carpet Pad - 7/16"" 8lb Den",40,1,40
G40071100,"Level 2 - Carpet Pad - 7/16"" 8lb Master Bedroom",70,7,490
G40071120,"Level 2 - Carpet Pad - 7/16"" 8lb Dining Room/Study",31.42857143,7,220
G40071125,"Level 2 - Carpet Pad - 7/16"" 8lb Stairs to Second Floor",20,2,40
G40071126,"Level 2 - Carpet Pad - 7/16"" 8lb Master Bedroom with Alternate Master",20,1,20
G40071150,"Level 2 - Carpet Pad - 7/16"" 8lb Bedroom #2",40,8,320
G40071160,"Level 2 - Carpet Pad - 7/16"" 8lb Bedroom #3",40,9,360
G40071162,"Level 2 - Carpet Pad - 7/16"" 8lb Bedroom #4",30,1,30
G40071165,"Level 2 - Carpet Pad - 7/16"" 8lb Loft and or Hall",30,4,120
